"mean.vote.in.slot"	"age"	"in.temp"	"in.humid"	"out.temp"	"out.humid"	"in.temp.diff"	"in.humid.diff"	"out.temp.diff"	"out.humid.diff"	"week"	"hour"
-2	30	22.2533333333333	69.3866666666667	29.1666673333333	52.3333333333333	-0.173333333333332	-1.22	-0.0333336666666675	-0.666666666666664	37	13
-1	30	22.44	69.4333333333333	29.1	51	0.086666666666666	-0.0066666666666606	0	0	37	14
-1	39	23.1466666666667	68.7733333333333	29.6666666666667	50	-0.0466666666666633	-0.759999999999991	0.666666666666668	0	37	15
-1	30	23.1466666666667	68.7733333333333	29.6666666666667	50	-0.0466666666666633	-0.759999999999991	0.666666666666668	0	37	15
0	34	22.76	67.84	30.6333333333333	49.6666666666667	-0.22666666666667	0.153333333333336	-0.366666666666667	-0.333333333333336	37	16
-2	39	22.76	67.84	30.6333333333333	49.6666666666667	-0.22666666666667	0.153333333333336	-0.366666666666667	-0.333333333333336	37	16
-1	30	22.76	67.84	30.6333333333333	49.6666666666667	-0.22666666666667	0.153333333333336	-0.366666666666667	-0.333333333333336	37	16
-1	30	23.0466666666667	68.92	29.9	49	-0.0533333333333346	0.240000000000009	0	0	37	17
-1	39	22.98	69.22	29.7666666666667	49	-0.0666666666666664	0.299999999999997	-0.133333333333333	0	37	17
-1	39	26.64	67.6466666666667	24.200001	71	0.0799999999999983	-1.16666666666667	0	0	37	10
1.33333333333333	34	26.64	67.6466666666667	24.200001	71	0.0799999999999983	-1.16666666666667	0	0	37	10
-1	30	26.64	67.6466666666667	24.200001	71	0.0799999999999983	-1.16666666666667	0	0	37	10
0	30	26.08	68.12	24.200001	71	-0.559999999999999	0.473333333333343	0	0	37	10
-1	30	23.26	72.42	25.299999	66	0.0200000000000031	-0.426666666666662	0	0	37	11
-1	39	26.5	66.9866666666667	26.700001	60	1.01333333333333	-3.52666666666667	0.933334666666667	-4	37	11
-1	30	26.92	65.4733333333333	26.700001	60	0.420000000000002	-1.51333333333334	0	0	37	12
0	39	26.92	65.4733333333333	26.700001	60	0.420000000000002	-1.51333333333334	0	0	37	12
0	39	27.5933333333333	62.8	28	56	0.226666666666667	-0.640000000000001	0	0	37	13
-0.25	39	27.6533333333333	60.32	28.299999	53	-0.0800000000000018	0.340000000000003	0	0	37	14
2	33	27.6533333333333	60.32	28.299999	53	-0.0800000000000018	0.340000000000003	0	0	37	14
1.5	34	27.6533333333333	60.32	28.299999	53	-0.0800000000000018	0.340000000000003	0	0	37	14
0	33	26.1666666666667	63.34	28.299999	53	-1.48666666666666	3.02	0	0	37	14
-1	30	23.44	69.32	28.6	51	-1.04	0.440000000000012	0.200000666666668	-1.33333333333334	37	14
1	33	23.44	69.32	28.6	51	-1.04	0.440000000000012	0.200000666666668	-1.33333333333334	37	14
1.6	33	23.32	68.9466666666667	28.6	51	-0.119999999999997	-0.373333333333349	0	0	37	15
-1	30	23.0666666666667	69.68	27.9	50	-0.126666666666669	-0.75333333333333	-0.466666666666669	-0.666666666666664	37	15
-2	30	22.6933333333333	69.04	27.6	52	0.0200000000000031	0.0666666666666629	-0.199999999999999	1.33333333333334	37	16
0	33	23.0266666666667	70.1933333333333	27.6	52	0.333333333333332	1.15333333333334	0	0	37	17
0	33	22.36	78.4933333333333	24.4	75	0.293333333333333	1.23333333333333	0	0	37	21
0.5	34	21.68	75.3866666666667	24.299999	81	-0.0933333333333337	-1.25999999999999	-0.0666673333333314	4	37	21
1.5	42	24.8866666666667	74.6066666666667	24.3333333333333	71.6666666666667	0.16	-0.439999999999998	0.333333333333332	-2.33333333333333	37	11
0	42	23.8666666666667	72.7666666666667	25	67	0.453333333333333	0.599999999999994	0	0	37	12
-1.5	30	23.8666666666667	72.7666666666667	25	67	0.453333333333333	0.599999999999994	0	0	37	12
-0.5	39	23.8666666666667	72.7666666666667	25	67	0.453333333333333	0.599999999999994	0	0	37	12
0	39	22.3333333333333	71	26.5	60	-0.593333333333334	-0.480000000000004	0	0	37	13
0	34	22.1333333333333	71.18	26.5	60	-0.199999999999999	0.179999999999993	0	0	37	13
-1	30	22.1933333333333	71.4333333333333	27.200001	56	-0.0133333333333319	-0.0333333333333314	0.466667333333334	-2.66666666666666	37	13
0	39	22.3133333333333	71.7733333333333	27.200001	56	0.119999999999997	0.340000000000003	0	0	37	14
-1	30	22.74	71.94	27.799999	55	0.086666666666666	-0.306666666666672	0.399998666666665	-0.666666666666664	37	14
-2	33	23.5733333333333	73.3066666666667	27.799999	55	0.833333333333336	1.36666666666667	0	0	37	15
0	39	23.96	75.7533333333333	27.799999	54.6666666666667	-0.0666666666666664	0.420000000000002	0	-0.333333333333336	37	15
-1	30	24.2666666666667	75.46	27.799999	54	0.306666666666665	-0.293333333333337	0	-0.666666666666664	37	15
0.5	42	25.4	74.4533333333333	27.799999	54	0.306666666666665	-1.04666666666667	0	0	37	16
0	39	24.5333333333333	74.1333333333333	27.6	57	-0.899999999999999	-0.786666666666676	-0.133332666666664	2	37	16
-1	30	23.9933333333333	70.6	27.3666666666667	58.3333333333333	0.106666666666666	0.246666666666655	-0.233333333333334	1.33333333333334	37	17
0	42	23.7066666666667	72.0133333333333	26.9	61	-0.286666666666665	1.41333333333334	-0.466666666666669	2.66666666666666	37	17
-2	33	23.3866666666667	74.82	23.200001	75	-0.0399999999999991	0.61999999999999	0.400000666666667	-3.33333333333333	37	9
1.66666666666667	34	23.3466666666667	74.0933333333333	23.200001	75	-0.0399999999999991	-0.726666666666659	0	0	37	10
0	39	23.3466666666667	74.0933333333333	23.200001	75	-0.0399999999999991	-0.726666666666659	0	0	37	10
-1	30	23.3466666666667	74.0933333333333	23.200001	75	-0.0399999999999991	-0.726666666666659	0	0	37	10
-1	30	23.3133333333333	73.8933333333333	23.200001	75	-0.033333333333335	-0.200000000000003	0	0	37	10
-1	30	21.58	70.7933333333333	24.5	70	-0.0800000000000018	-0.326666666666668	0	0	37	11
0	42	21.6733333333333	70.9266666666667	24.6666666666667	69.3333333333333	-0.033333333333335	0.266666666666666	0.166666666666668	-0.666666666666671	37	11
0	42	21.3866666666667	71.7133333333333	25	68	-0.286666666666665	0.786666666666676	0.333333333333332	-1.33333333333333	37	11
-1	30	21.7533333333333	72.32	25	68	0.353333333333335	0.293333333333322	0	0	37	12
-1	39	21.42	72.9066666666667	23.5	75	-0.0866666666666696	-0.286666666666662	-1	4.66666666666667	37	12
0	42	21.2466666666667	72.1533333333333	23.5	75	-0.173333333333332	-0.75333333333333	0	0	37	13
-1	30	21.4	71.44	23.5	75	0.153333333333332	-0.713333333333338	0	0	37	13
0	42	21.8666666666667	71.9133333333333	21.9	79	0.226666666666667	0.25333333333333	-1.06666666666667	2.66666666666667	37	13
-1	30	21.9133333333333	71.26	21.9	79	0.0466666666666669	-0.653333333333322	0	0	37	14
0	42	22.1266666666667	72.0266666666667	23.4	74	-0.293333333333333	0.273333333333341	0	0	37	15
-1	30	22.1266666666667	72.0266666666667	23.4	74	-0.293333333333333	0.273333333333341	0	0	37	15
0	42	21.6133333333333	70.52	23.3666663333333	76.6666666666667	-0.0399999999999991	-0.280000000000001	-0.0333336666666675	2.66666666666667	37	15
-2	30	21.6933333333333	71.3866666666667	23.299999	82	0.0800000000000018	0.866666666666674	-0.0666673333333314	5.33333333333333	37	15
-1	30	21.7	73.0066666666667	23.5	79	-0.153333333333332	0.800000000000011	0	0	37	17
3	34	21.7	73.0066666666667	23.5	79	-0.153333333333332	0.800000000000011	0	0	37	17
0	42	21.88	77.12	22.5	81	0.566666666666666	1.72666666666667	0	0	37	20
-2	33	25.9266666666667	74.7866666666667	22.9	82	-0.0266666666666673	-0.773333333333341	1.07142857142857	-3.57142857142857	37	9
0	30	26.1666666666667	75.46	22.9	82	0.140000000000001	0.333333333333329	0	0	37	10
2.5	34	26.1666666666667	75.46	22.9	82	0.140000000000001	0.333333333333329	0	0	37	10
-0.5	39	25.1666666666667	75.5733333333333	23.2666666666667	80.3333333333333	-1	0.113333333333344	0.366666666666667	-1.66666666666667	37	10
0	30	22.3133333333333	75.8733333333333	24	77	-0.653333333333332	-0.173333333333332	0	0	37	11
0	39	21.9866666666667	75.0066666666667	24.2	76	-0.326666666666664	-0.866666666666674	0.199999999999999	-1	37	11
-1	30	21.6333333333333	75.8533333333333	24.6	74	0.120000000000001	-0.933333333333323	0	0	37	12
0	39	21.9066666666667	76.5133333333333	25.5	74	0.18	0.11333333333333	0	0	37	13
-1	30	22.1533333333333	76.1933333333333	25.5	74	0.246666666666666	-0.320000000000007	0	0	37	13
0	42	22.4266666666667	74.8	25.7333336666667	72.3333333333333	0.273333333333333	-1.39333333333333	0.233333666666667	-1.66666666666667	37	13
2	34	23.0466666666667	73.5466666666667	26.200001	69	0.620000000000001	-1.25333333333333	0.466667333333334	-3.33333333333333	37	13
-1	39	23.32	72.6666666666667	26.200001	69	0.273333333333333	-0.879999999999995	0	0	37	14
0	42	22.8533333333333	72.7866666666667	26.200001	69	-0.466666666666669	0.11999999999999	0	0	37	14
-1	30	22.8533333333333	72.7866666666667	26.200001	69	-0.466666666666669	0.11999999999999	0	0	37	14
2	34	22.7533333333333	71.6933333333333	27.1	65	-0.0999999999999979	-0.586666666666673	0.599999333333333	-2.66666666666667	37	14
0	39	22.8	72.48	27.1	65	0.0466666666666669	0.786666666666676	0	0	37	15
-1	30	22.8	72.48	27.1	65	0.0466666666666669	0.786666666666676	0	0	37	15
0	42	22.8533333333333	72.94	27.4	64	-0.260000000000002	-0.526666666666671	0.300000000000001	-1	37	15
-1	30	22.6133333333333	72.0733333333333	28	62	-0.239999999999998	-0.86666666666666	0.599999999999998	-2	37	15
0	39	22.6133333333333	72.0733333333333	28	62	-0.239999999999998	-0.86666666666666	0.599999999999998	-2	37	15
-1	39	22.3666666666667	71.1866666666667	27.700001	63	-0.0666666666666664	-0.260000000000005	-0.199999333333334	0.666666666666664	37	16
-1	30	22.3666666666667	71.1866666666667	27.700001	63	-0.0666666666666664	-0.260000000000005	-0.199999333333334	0.666666666666664	37	16
0	42	22.3466666666667	70.9466666666667	27.700001	63	-0.0199999999999996	-0.239999999999995	0	0	37	17
-1	30	22.5933333333333	71.4866666666667	27.566667	63.3333333333333	0.226666666666667	0.959999999999994	-0.133334000000001	0.333333333333336	37	17
-2	33	25.5733333333333	74.4333333333333	23.299999	71	1.74	-2.07333333333332	0.466666	-3.33333333333333	38	9
-1	30	26.26	73.3866666666667	23.299999	71	0.686666666666667	-1.04666666666667	0	0	38	10
-1	30	26.6733333333333	72.84	23.299999	71	0.41333333333333	-0.546666666666667	0	0	38	10
0	42	26.6266666666667	70.8266666666667	24.6	67	0.186666666666667	-1.3	0	0	38	11
-1	30	26.6266666666667	70.8266666666667	24.6	67	0.186666666666667	-1.3	0	0	38	11
0	39	26.9866666666667	69.92	25.5	63	0.0600000000000023	0.039999999999992	0	0	38	12
0	42	26.4333333333333	70.4133333333333	25.5	63	-0.553333333333335	0.493333333333325	0	0	38	12
-1	30	26.4333333333333	70.4133333333333	25.5	63	-0.553333333333335	0.493333333333325	0	0	38	12
0.5	42	26.34	69.04	25.700001	60	-0.193333333333335	-0.74666666666667	0	0	38	13
-1	30	26.3533333333333	68.52	25.700001	60	0.0133333333333354	-0.519999999999996	0	0	38	13
0	39	26.3533333333333	68.52	25.700001	60	0.0133333333333354	-0.519999999999996	0	0	38	13
2	34	25.8066666666667	68.32	26.6	56	0.0199999999999996	0.153333333333336	0.599999333333333	-2.66666666666666	38	13
0	42	25.3333333333333	68.52	26.6	56	-0.473333333333333	0.199999999999989	0	0	38	14
-1	30	25.3333333333333	68.52	26.6	56	-0.473333333333333	0.199999999999989	0	0	38	14
-1	39	25.3333333333333	68.52	26.6	56	-0.473333333333333	0.199999999999989	0	0	38	14
1	34	23.2466666666667	71.7133333333333	25.4	56	-0.260000000000002	-0.0933333333333337	0	0	38	15
-1	30	23.14	71.7	25.4	56	-0.106666666666666	-0.0133333333333354	0	0	38	15
0	39	23.2866666666667	71.1666666666667	24.4666666666667	58.6666666666667	0.146666666666668	-0.533333333333331	-0.933333333333334	2.66666666666666	38	15
-1	30	23.6933333333333	70.0066666666667	22.6	64	0.399999999999999	0.0799999999999983	0	0	38	16
-1	39	23.6933333333333	70.0066666666667	22.6	64	0.399999999999999	0.0799999999999983	0	0	38	16
-1	30	23.1066666666667	67.9466666666667	24.9	61	0.119999999999997	0.0600000000000023	0	0	38	17
-1	39	23.1066666666667	67.9466666666667	24.9	61	0.119999999999997	0.0600000000000023	0	0	38	17
0	42	22.6333333333333	68.7333333333333	25.9	61	-0.0199999999999996	0.700000000000003	0	0	38	18
-2	33	25.6866666666667	69.5533333333333	23.4	65	0.113333333333333	-0.433333333333337	1.38461538461538	-5.38461538461539	38	9
1	34	25.84	69.78	23.4	65	0.140000000000001	0.186666666666667	0	0	38	10
-1	30	25.84	69.78	23.4	65	0.140000000000001	0.186666666666667	0	0	38	10
-1	30	25.9266666666667	69.68	23.9	63.3333333333333	0.086666666666666	-0.0999999999999943	0.5	-1.66666666666666	38	10
0	42	23.8933333333333	70.3933333333333	25.799999	55	0.633333333333336	0.899999999999991	0.599999333333333	-3.33333333333334	38	11
-1	30	23.4333333333333	67.72	26.5	51	0.493333333333332	-0.913333333333327	0.466667333333334	-2.66666666666666	38	12
-0.5	39	23.8533333333333	67.78	26.5	51	0.420000000000002	0.0600000000000023	0	0	38	13
-1	30	24.38	65.56	26.8666666666667	49.3333333333333	0.43333333333333	-2.66666666666667	0.366666666666667	-1.66666666666666	38	13
0	39	24.7266666666667	65.0466666666667	27.6	46	0.346666666666668	-0.513333333333335	0.733333333333334	-3.33333333333334	38	13
0	42	25.5066666666667	67.9733333333333	27.6	46	0.780000000000001	2.92666666666666	0	0	38	14
-1	30	24.8533333333333	66.76	27.6666663333333	45	-0.606666666666669	-0.766666666666666	0.0666663333333339	-1	38	14
0	39	24.1133333333333	66.2866666666667	27.799999	43	-0.739999999999998	-0.473333333333343	0.133332666666664	-2	38	14
0	42	23.24	67.4928571428571	27.9999993333333	42.3333333333333	-0.233333333333334	0.352857142857147	0.200000333333332	-0.666666666666664	38	15
0	39	23.24	67.4928571428571	27.9999993333333	42.3333333333333	-0.233333333333334	0.352857142857147	0.200000333333332	-0.666666666666664	38	15
-1	30	22.8733333333333	66.5	28.4	41	-0.266666666666666	-0.260000000000005	0	0	38	16
0	42	22.6333333333333	67.28	28.1	41	-0.0533333333333346	0.5	0	0	38	17
-2	33	27.7	67.16	24.299999	67	0.0599999999999987	-0.0466666666666669	0.733332000000001	-3.33333333333333	38	9
0	39	28.56	66.4	27	57	0.0600000000000023	-0.0999999999999943	0	0	38	14
-2	33	28.3	66.6	23.200001	77	0	0.0266666666666708	1.133334	-3.33333333333333	38	9
0	39	29.3	64.94	26.9666673333333	49.3333333333333	0.0733333333333341	-0.233333333333334	0.266666333333333	-1.66666666666666	38	13
-2	33	28.7266666666667	66.6666666666667	23.700001	74	0.0533333333333346	-0.133333333333326	0.866667333333336	-3.33333333333333	38	9
0	39	29.9	64.06	27.1	47	0.0666666666666664	-0.206666666666663	0.199999999999999	-1	38	13
2.4	42	29.26	57.26	25.200001	52	-0.11333333333333	0.0266666666666637	-0.533332666666666	2	38	17
-2	33	24.58	60.4533333333333	21.700001	55	0.0533333333333346	-0.086666666666666	0.933334666666667	-2.66666666666666	39	9
-1	30	24.84	59.1333333333333	21.700001	55	0.140000000000001	-0.506666666666668	0	0	39	10
1	30	25.0333333333333	59.1266666666667	23	51	-0.053333333333331	0.466666666666669	0.866665999999999	-2.66666666666666	39	10
3	42	25.0333333333333	59.1266666666667	23	51	-0.053333333333331	0.466666666666669	0.866665999999999	-2.66666666666666	39	10
0	39	23.8066666666667	62.4933333333333	23	51	-1.22666666666667	3.41333333333333	0	0	39	11
0	42	23.8066666666667	62.4933333333333	23	51	-1.22666666666667	3.41333333333333	0	0	39	11
-1	30	23.9933333333333	62.8533333333333	24.4	48	0.353333333333332	-1.39333333333334	0.933333333333334	-2	39	11
0	42	23.2133333333333	64.12	24.4	48	-0.779999999999998	1.26666666666667	0	0	39	12
-0.5	42	23.1333333333333	63.5333333333333	25.1	46	-0.0266666666666673	-0.126666666666672	0	0	39	13
-1	30	23.3933333333333	63.14	25.3000003333333	45.3333333333333	0.260000000000002	-0.393333333333331	0.200000333333332	-0.666666666666664	39	13
0	39	23.9666666666667	62.6933333333333	25.700001	44	0.573333333333334	-0.446666666666665	0.400000666666667	-1.33333333333334	39	13
-1	30	23.9666666666667	62.6933333333333	25.700001	44	0.573333333333334	-0.446666666666665	0.400000666666667	-1.33333333333334	39	13
-1	42	23.5733333333333	61.0066666666667	25.700001	44	0.16	-1.34666666666666	0	0	39	14
0	39	23.46	61.5066666666667	25.933334	43.3333333333333	-0.113333333333333	0.5	0.233332999999998	-0.666666666666664	39	14
0	30	23.46	61.5066666666667	25.933334	43.3333333333333	-0.113333333333333	0.5	0.233332999999998	-0.666666666666664	39	14
0	39	24.1666666666667	60.7066666666667	26.4	42	0.113333333333333	0.193333333333328	0	0	39	15
-1	30	23.9466666666667	60.5733333333333	26.4333333333333	41.3333333333333	-0.220000000000002	-0.133333333333333	0.033333333333335	-0.666666666666664	39	15
0	39	26.5	56.0266666666667	26.5	40	0.726666666666667	-1.46666666666667	0	0	39	16
-1	30	26.7	55.94	26.1333333333333	41	0.199999999999999	-0.086666666666666	-0.366666666666667	1	39	16
0	39	26.3666666666667	57.22	25.4	43	0.719999999999999	-2.11333333333334	0	0	39	17
0	30	27.1666666666667	55.4866666666667	24.9333333333333	43.6666666666667	0.800000000000001	-1.73333333333333	-0.466666666666665	0.666666666666664	39	17
-1	42	24.72	61.1133333333333	21.5	53	-0.0466666666666669	0.240000000000002	0	0	39	20
-2	33	23.74	46.3066666666667	19.200001	41	-0.173333333333336	0.133333333333333	1.20000066666667	-4.66666666666666	39	9
0	30	23.5933333333333	45.92	20.6	37	0.146666666666668	0.0933333333333337	0	0	39	11
0	30	23.7133333333333	46.0666666666667	20.6	37	0.120000000000001	0.146666666666661	0	0	39	11
0	39	24.0933333333333	47.0733333333333	20.9333333333333	36.3333333333333	0.379999999999999	1.00666666666667	0.333333333333332	-0.666666666666664	39	11
-0.5	42	23.2866666666667	52.2066666666667	21.6	35	-0.806666666666668	5.13333333333333	0.666666666666668	-1.33333333333334	39	11
0	30	22.9266666666667	54.28	21.6	35	-0.359999999999999	2.07333333333334	0	0	39	12
0	30	22.1	57.88	23.0333343333333	32.6666666666667	0.0800000000000018	-0.419999999999995	0.333333333333332	-0.333333333333336	39	13
0	42	22.1	57.88	23.0333343333333	32.6666666666667	0.0800000000000018	-0.419999999999995	0.333333333333332	-0.333333333333336	39	13
0	30	22.1333333333333	57.6666666666667	23.700001	32	0.0333333333333314	-0.213333333333331	0.666666666666668	-0.666666666666664	39	13
0	39	22.1333333333333	57.6666666666667	23.700001	32	0.0333333333333314	-0.213333333333331	0.666666666666668	-0.666666666666664	39	13
0	39	22.84	59.0733333333333	24.6	30	0.153333333333332	-0.326666666666668	0.599999333333333	-1.33333333333333	39	14
0	30	22.84	59.0733333333333	24.6	30	0.153333333333332	-0.326666666666668	0.599999333333333	-1.33333333333333	39	14
0	42	22.7466666666667	59.58	24.6	30	-0.0933333333333337	0.506666666666668	0	0	39	15
0	30	22.96	58.3133333333333	25	29	0.266666666666666	0.273333333333333	0.266666666666666	-0.666666666666668	39	15
0	39	22.96	58.3133333333333	25	29	0.266666666666666	0.273333333333333	0.266666666666666	-0.666666666666668	39	15
-1	39	22.8133333333333	57.88	24.9	29	-0.086666666666666	-0.186666666666667	-0.0666666666666664	0	39	16
0	42	22.6933333333333	57.9533333333333	24.9	29	-0.119999999999997	0.0733333333333306	0	0	39	17
-1	30	22.3666666666667	58.5266666666667	24.6999996666667	29.3333333333333	-0.126666666666665	0.173333333333332	-0.200000333333332	0.333333333333332	39	17
-2	33	23.4866666666667	47.7533333333333	18.5	47	0.033333333333335	0.0399999999999991	1.46666733333333	-5.33333333333334	39	9
-0.5	39	23.4866666666667	47.7533333333333	18.5	47	0.033333333333335	0.0399999999999991	1.46666733333333	-5.33333333333334	39	9
-1	30	23.2066666666667	48.24	18.5	47	-0.280000000000001	0.486666666666672	0	0	39	10
0	42	20.8333333333333	55.52	19.066667	46	-0.920000000000002	2.98666666666667	0.566666999999999	-1	39	10
0	39	22.4733333333333	51.3	20.200001	44	1.44666666666667	-2.92	0	0	39	11
0	42	22.4733333333333	51.3	20.200001	44	1.44666666666667	-2.92	0	0	39	11
-1	30	23.9266666666667	51.56	20.6666673333333	42.6666666666667	1.45333333333333	0.260000000000005	0.466666333333333	-1.33333333333334	39	11
0	39	22.2266666666667	57.9	21.6	40	-0.273333333333333	1.36	0	0	39	12
-1	42	22.7533333333333	57.6066666666667	21.6	40	0.526666666666667	-0.293333333333329	0	0	39	12
-1	42	22.04	55.9333333333333	22.4	34	0.186666666666667	-0.0800000000000054	0	0	39	13
-0.333333333333333	39	22.04	55.9333333333333	22.4	34	0.186666666666667	-0.0800000000000054	0	0	39	13
0	42	23.06	55.7	23.1	32	1.07333333333333	-1.06	0.466666666666669	-1.33333333333334	39	13
0	42	23.98	54.74	23.1	32	-0.853333333333332	2.38	0	0	39	14
0	39	23.98	54.74	23.1	32	-0.853333333333332	2.38	0	0	39	14
-0.5	30	23.98	54.74	23.1	32	-0.853333333333332	2.38	0	0	39	14
0	30	22.3733333333333	56.3133333333333	23.5	31	-0.00666666666666771	-0.439999999999998	0	0	39	15
-1	39	23.6733333333333	53.0333333333333	23.5	31.3333333333333	1.3	-3.28	0	0.333333333333332	39	15
-0.5	42	22.54	52.6866666666667	23.5	33	-0.353333333333335	-1.49333333333333	0	1	39	16
0	39	22.54	52.6866666666667	23.5	33	-0.353333333333335	-1.49333333333333	0	1	39	16
0	30	22.34	52.3533333333333	23.5	35	-0.199999999999999	-0.333333333333336	0	2	39	16
0	39	25.3066666666667	46.0933333333333	23.5	35	1.90666666666667	-4.3	0	0	39	17
0	30	25.8866666666667	45.6866666666667	23.566667	35.6666666666667	0.579999999999998	-0.406666666666666	0.0666669999999989	0.666666666666664	39	17
-2	33	23.32	56.6466666666667	20.5	58	-0.573333333333334	1.53333333333334	1.133334	-3.33333333333334	39	9
0.5	30	24.6	55.0266666666667	20.933333	56.3333333333333	0.546666666666667	-0.666666666666671	0.433333000000001	-1.66666666666666	39	10
-1	30	22.8666666666667	58.8	22.1999993333333	51.6666666666667	0.0733333333333341	-0.900000000000006	0.400000333333335	-1.33333333333334	39	11
-1	42	22.9266666666667	58.4533333333333	23	49	-0.18	1.1	0	0	39	12
0	42	23.2666666666667	57.36	23.5	45.3333333333333	0.34	-1.09333333333333	0.5	-3.66666666666666	39	12
0	30	23.3533333333333	56.0466666666667	24.5	38	0.086666666666666	-1.31333333333333	1	-7.33333333333334	39	12
-0.333333333333333	39	22.1066666666667	59.2666666666667	25	36	0.0133333333333319	1.18	0.333333333333332	-1.33333333333334	39	13
0	30	21.9066666666667	59.7533333333333	25	36	-0.199999999999999	0.486666666666672	0	0	39	14
0	30	21.84	58.82	24.799999	35	-0.213333333333335	0.32	0	0	39	15
0	30	21.5133333333333	58.4066666666667	25.1	34	-0.220000000000002	0.353333333333332	0	0	39	16
2	34	21.6533333333333	57.9266666666667	25.1	34	0.140000000000001	-0.479999999999997	0	0	39	16
-0.5	42	21.6533333333333	57.9266666666667	25.1	34	0.140000000000001	-0.479999999999997	0	0	39	16
-1	30	22.0733333333333	57.14	25	35	0.206666666666667	-0.00666666666666771	-0.0666666666666664	0.666666666666664	39	16
-1	39	22.0733333333333	57.14	25	35	0.206666666666667	-0.00666666666666771	-0.0666666666666664	0.666666666666664	39	16
-2	42	22.7266666666667	58.2466666666667	25	35	0.653333333333332	1.10666666666667	0	0	39	17
-1	39	25.0733333333333	61.5066666666667	20.4	63	-0.0333333333333314	0.993333333333332	1.40000066666667	-4.66666666666667	39	9
-2	33	25.0733333333333	61.5066666666667	20.4	63	-0.0333333333333314	0.993333333333332	1.40000066666667	-4.66666666666667	39	9
0	42	26.1466666666667	61.2466666666667	21.0000003333333	61.3333333333333	0.553333333333335	-0.866666666666667	0.600000333333334	-1.66666666666666	39	10
-1	30	26.1466666666667	61.2466666666667	21.0000003333333	61.3333333333333	0.553333333333335	-0.866666666666667	0.600000333333334	-1.66666666666666	39	10
0	30	26.4	60.9866666666667	22.200001	58	0.25333333333333	-0.260000000000005	1.20000066666667	-3.33333333333334	39	10
0	42	22.8666666666667	64.9266666666667	23.9	53	-0.453333333333333	-1.53333333333333	0	0	39	12
2	34	22.8666666666667	64.9266666666667	23.9	53	-0.453333333333333	-1.53333333333333	0	0	39	12
0	30	23.36	64.4466666666667	23.9	53	0.493333333333332	-0.47999999999999	0	0	39	12
0	42	22.8066666666667	61.34	24.700001	47	-0.0333333333333314	0.233333333333334	0	0	39	13
0.5	30	22.8533333333333	61.8	25.299999	41	-0.0866666666666696	-0.133333333333333	0.399998666666665	-4	39	13
0	42	22.8733333333333	62.02	25.299999	41	0.0200000000000031	0.220000000000006	0	0	39	14
1	30	23.0933333333333	62.2266666666667	25.3857135714286	40.1428571428571	0.0600000000000023	0.633333333333333	0.0857145714285714	-0.857142857142854	39	14
0	30	22.98	61.9333333333333	25.6	38	-0.113333333333333	-0.293333333333329	0.21428642857143	-2.14285714285715	39	14
0	42	22.98	61.9333333333333	25.6	38	-0.113333333333333	-0.293333333333329	0.21428642857143	-2.14285714285715	39	14
-1	42	22.3357142857143	62.4785714285714	25.4	37	0.122380952380951	0.178571428571431	-0.133333333333336	-0.666666666666664	39	15
0	30	22.0733333333333	63.02	25.4	37	-0.262380952380951	0.541428571428575	0	0	39	16
0	42	21.8333333333333	63.6933333333333	25.1	39	-0.213333333333335	-0.266666666666666	0	0	39	17
0	30	22.82	63.4	25.1	39	0.986666666666668	-0.293333333333337	0	0	39	17
-2	33	25.1666666666667	64.1	21.9	62	-0.279999999999998	3.98666666666666	0.533333333333331	-2.66666666666667	40	9
0	30	25.8733333333333	63.1866666666667	21.9	62	0.401904761904763	0.508095238095237	0	0	40	10
1	30	26.4466666666667	62.8666666666667	22.4333333333333	60.6666666666667	0.573333333333331	-0.32	0.533333333333335	-1.33333333333334	40	10
0	42	24.96	67.6066666666667	23.8	56.6666666666667	-0.0399999999999991	-0.473333333333329	0.300000000000001	-1.33333333333334	40	11
-1	30	24.96	67.6066666666667	23.8	56.6666666666667	-0.0399999999999991	-0.473333333333329	0.300000000000001	-1.33333333333334	40	11
1	42	24.98	67.1333333333333	24.4	54	0.0199999999999996	-0.473333333333329	0.599999999999998	-2.66666666666666	40	11
0	30	24.5066666666667	66.5533333333333	24.666667	53.3333333333333	0.135238095238094	-0.303809523809534	0.266667000000002	-0.666666666666664	40	12
0	30	24.5333333333333	64.8133333333333	25.3000006666667	51.6666666666667	-0.25333333333333	-0.260000000000005	0.0999996666666654	-0.333333333333336	40	13
1	42	24.5333333333333	64.8133333333333	25.3000006666667	51.6666666666667	-0.25333333333333	-0.260000000000005	0.0999996666666654	-0.333333333333336	40	13
1	42	24.6533333333333	65.6266666666667	25.5	51	0.119999999999997	0.813333333333333	0.199999333333334	-0.666666666666664	40	13
0	30	24.4866666666667	66.7333333333333	26.9	47	0.18	0.146666666666661	0.933333333333334	-2.66666666666666	40	14
1	42	24.7928571428571	66.9642857142857	27.6	46	-0.0404761904761877	-0.782380952380962	0	0	40	16
0	30	24.7928571428571	66.9642857142857	27.6	46	-0.0404761904761877	-0.782380952380962	0	0	40	16
-0.5	33	24.98	66.72	27.4999996666667	46.6666666666667	0.187142857142856	-0.244285714285709	-0.100000333333334	0.666666666666664	40	16
0	42	25.2533333333333	65.86	27.299999	48	0.133333333333333	-0.393333333333331	0	0	40	17
